Parent	Child	BS.Prob	edgeScore	BS.Direction
MAPKAP1	SLMO2	0.082800	0.082800	0.700483
MAPKAP1	SLPI	0.166100	0.166100	0.989765
STAT1	MAPKAP1	0.086200	0.086200	0.795824
SYK	MAPKAP1	0.172200	0.172200	0.525552
MAPKAP1	THOC4	0.071900	0.071900	0.682893
MAPKAP1	TIMP3	0.074100	0.074100	0.658570
TK1	MAPKAP1	0.260100	0.260100	0.519800
MAPKAP1	TK2	0.078900	0.078900	0.963245
TPM3	MAPKAP1	0.510500	0.510500	0.516944
MAPKAP1	TSPO	0.131700	0.131700	0.634776
MAPKAP1	TUBA1B	0.162300	0.162300	0.934689
MAPKAP1	TUBA1C	0.295300	0.295300	0.888249
UBE2C	MAPKAP1	0.080500	0.080500	0.844720
UBE2L6	MAPKAP1	0.119800	0.119800	0.604341
MAPKAP1	VAC14	0.077400	0.077400	0.745478
MCL1	MAPKAPK5	0.125800	0.125800	0.823529
MYL9	MAPKAPK5	0.057000	0.057000	0.745614
NKD2	MAPKAPK5	0.073300	0.073300	0.918145
MAPKAPK5	NMNAT1	0.184900	0.184900	0.719308
MAPKAPK5	PDIA3	0.085700	0.085700	0.963827
PDRG1	MAPKAPK5	0.251000	0.251000	0.543426
MAPKAPK5	PKIA	0.125500	0.125500	0.550598
POP1	MAPKAPK5	0.168500	0.168500	0.585757
PPP1R3D	MAPKAPK5	0.062800	0.062800	0.980892
MAPKAPK5	PRDX6	0.079000	0.079000	0.543038
PRSS2	MAPKAPK5	0.064200	0.064200	0.819315
PRSS3	MAPKAPK5	0.052600	0.052600	0.682510
PTGS1	MAPKAPK5	0.139400	0.139400	0.754663
MAPKAPK5	PTK2	0.111700	0.111700	0.589078
PTMS	MAPKAPK5	0.064500	0.064500	0.665116
PTPMT1	MAPKAPK5	0.078300	0.078300	0.943806
MAPKAPK5	PTPN11	0.313800	0.313800	0.651370
RAC3	MAPKAPK5	0.057400	0.057400	0.876307
RNASE7	MAPKAPK5	0.213100	0.213100	0.557954
ROBO3	MAPKAPK5	0.126000	0.126000	0.984127
RPL26L1	MAPKAPK5	0.062500	0.062500	0.646400
MAPKAPK5	RPS6KA1	0.099900	0.099900	0.800801
MAPKAPK5	RPS6KA2	0.056200	0.056200	0.818505
MAPKAPK5	RRP9	0.056900	0.056900	0.732865
SLMO2	MAPKAPK5	0.080400	0.080400	0.754975
ST3GAL6	MAPKAPK5	0.103100	0.103100	0.508244
MAPKAPK5	SULF2	0.112500	0.112500	0.555556
TAF1A	MAPKAPK5	0.094000	0.094000	0.579787
TCEB1	MAPKAPK5	0.199500	0.199500	0.675689
THOC4	MAPKAPK5	0.281800	0.281800	0.808020
THRA	MAPKAPK5	0.057600	0.057600	0.690972
TIMM13	MAPKAPK5	0.182000	0.182000	0.593956
TIMP3	MAPKAPK5	0.139100	0.139100	0.915169
MAPKAPK5	TMEM39B	0.051000	0.051000	0.831373
MAPKAPK5	TRIB3	0.059100	0.059100	0.730964
MAPKAPK5	TYRO3	0.108500	0.108500	0.659908
UBE2C	MAPKAPK5	0.138900	0.138900	0.935925
MAPKAPK5	UBE2N	0.066500	0.066500	0.577444
MAPKAPK5	WASF2	0.152200	0.152200	0.591327
YWHAZ	MAPKAPK5	0.052100	0.052100	0.564299
MLPH	MAT2A	0.088400	0.088400	0.693439
MRAS	MAT2A	0.133500	0.133500	0.841948
NKD2	MAT2A	0.115700	0.115700	0.732066
MAT2A	PGK1	0.079600	0.079600	0.743719
MAT2A	PLCD4	0.076600	0.076600	0.526110
PRKCD	MAT2A	0.051400	0.051400	0.513619
PRKCDBP	MAT2A	0.076800	0.076800	0.860677
RAB5B	MAT2A	0.070300	0.070300	0.655761
RHOB	MAT2A	0.064300	0.064300	0.791602
RHOT2	MAT2A	0.086200	0.086200	0.655452
MAT2A	RPL35A	0.156900	0.156900	0.612492
MAT2A	RPS12	0.197400	0.197400	0.555724
RPS6KB1	MAT2A	0.080000	0.080000	0.537500
RRP1	MAT2A	0.377300	0.377300	0.997880
SLC20A1	MAT2A	0.293800	0.293800	0.631382
SOCS2	MAT2A	0.061500	0.061500	0.678049
SOD2	MAT2A	0.354200	0.354200	0.998024
MAT2A	SOS1	0.089800	0.089800	0.900891
SULT1A1	MAT2A	0.231300	0.231300	0.692175
SULT1A2	MAT2A	0.176500	0.176500	0.720113
TM4SF1	MAT2A	0.150100	0.150100	0.957362
TNFRSF10A	MAT2A	0.228600	0.228600	1.000000
TOP2B	MAT2A	0.098100	0.098100	0.969419
TP53	MAT2A	0.077200	0.077200	0.989637
TSPO	MAT2A	0.543900	0.543900	0.813569
MIA3	MBOAT2	0.357100	0.357100	0.751890
MYCN	MBOAT2	0.154500	0.154500	0.824595
MYL6B	MBOAT2	0.182700	0.182700	0.880131
NFATC4	MBOAT2	0.133700	0.133700	0.880329
MBOAT2	NGEF	0.062800	0.062800	0.563694
NUDT6	MBOAT2	0.188100	0.188100	0.805423
PLD1	MBOAT2	0.051400	0.051400	0.694553
PPP1R3D	MBOAT2	0.186700	0.186700	0.969470
PPP3CB	MBOAT2	0.096100	0.096100	0.941727
MBOAT2	PRKACA	0.097500	0.097500	0.652308
PRKCD	MBOAT2	0.067400	0.067400	0.845697
PRKCE	MBOAT2	0.072500	0.072500	0.936552
PTPRE	MBOAT2	0.104700	0.104700	0.867240
RAC1	MBOAT2	0.113700	0.113700	0.932278
RHOQ	MBOAT2	0.101500	0.101500	0.755665
MBOAT2	ROCK1	0.131100	0.131100	0.659039
RPS6KA2	MBOAT2	0.148900	0.148900	0.860309
SALL2	MBOAT2	0.137400	0.137400	0.749636
MBOAT2	SOCS6	0.111800	0.111800	0.553667
SOX18	MBOAT2	0.055200	0.055200	0.634058
SOX2	MBOAT2	0.110000	0.110000	0.884545
MBOAT2	SPATA2L	0.108700	0.108700	0.846366
SPDEF	MBOAT2	0.226600	0.226600	0.976169
STK4	MBOAT2	0.053000	0.053000	0.988679
MBOAT2	STYK1	0.100800	0.100800	0.545635
TMPRSS11D	MBOAT2	0.138400	0.138400	0.993497
TSG101	MBOAT2	0.075400	0.075400	0.949602
MBOAT2	UBQLN1	0.176900	0.176900	0.922555
UGDH	MBOAT2	0.390200	0.390200	0.536392
VCP	MBOAT2	0.068500	0.068500	0.665693
YWHAQ	MBOAT2	0.252100	0.252100	0.547402
ZNF467	MBOAT2	0.289400	0.289400	0.930546
ZNF503	MBOAT2	0.485300	0.485300	0.848959
MCL1	MYL3	0.069000	0.069000	0.792754
MYLK	MCL1	0.051400	0.051400	0.964981
NCOA7	MCL1	0.166900	0.166900	0.857999
MCL1	NEUROG1	0.051700	0.051700	0.549323
MCL1	NFIX	0.050800	0.050800	0.960630
NFKBIZ	MCL1	0.057900	0.057900	0.994819
MCL1	NMNAT1	0.116700	0.116700	0.871465
MCL1	PDRG1	0.071100	0.071100	0.917018
PPP1R3B	MCL1	0.097900	0.097900	0.997957
PPRC1	MCL1	0.115700	0.115700	0.997407
MCL1	PTPN11	0.295500	0.295500	0.926565
MCL1	RPL23A	0.457300	0.457300	0.935272
MCL1	RPL26L1	0.060100	0.060100	0.838602
MCL1	RPS28	0.208100	0.208100	0.595867
MCL1	RPS6KA2	0.057300	0.057300	0.921466
RRP1	MCL1	0.083200	0.083200	0.996394
SGK1	MCL1	0.264600	0.264600	0.683296
SHC2	MCL1	0.106600	0.106600	0.683865
SLC25A25	MCL1	0.156200	0.156200	0.987196
SMAD3	MCL1	0.096600	0.096600	0.988613
SMTN	MCL1	0.193300	0.193300	0.950336
SOCS3	MCL1	0.118100	0.118100	0.978831
SOX17	MCL1	0.076000	0.076000	1.000000
MCL1	TCEB1	0.180400	0.180400	0.902993
TNXB	MCL1	0.084900	0.084900	0.992933
MCL1	TOP2B	0.065800	0.065800	0.560790
TPM4	MCL1	0.113300	0.113300	0.902030
UST	MCL1	0.317400	0.317400	1.000000
ZBED2	MCL1	0.112100	0.112100	0.966994
ZFP36	MCL1	0.464200	0.464200	0.997846
ZFP36L1	MCL1	0.241300	0.241300	0.571073
ZNF215	MCL1	0.090300	0.090300	1.000000
ZNF503	MCL1	0.088900	0.088900	0.933633
MERTK	ME1	0.214500	0.214500	0.999534
ME1	MPHOSPH6	0.216000	0.216000	0.650000
ME1	MYL5	0.428100	0.428100	0.639337
PCK2	ME1	0.118800	0.118800	0.955387
PPIF	ME1	0.088200	0.088200	0.718821
PRKACB	ME1	0.235700	0.235700	0.901994
PRKCH	ME1	0.385200	0.385200	0.548287
PYGB	ME1	0.150000	0.150000	0.853333
ME1	RAF1	0.050700	0.050700	0.721893
SEMA3A	ME1	0.062300	0.062300	0.858748
SHFM1	ME1	0.129600	0.129600	0.693673
ME1	SOD1	0.052800	0.052800	0.515152
ME1	TCEB1	0.123800	0.123800	0.532310
ME1	TMCC3	0.201400	0.201400	0.652433
TMEM45B	ME1	0.485500	0.485500	0.773018
ME1	UTP18	0.075500	0.075500	0.568212
ZBED3	ME1	0.134400	0.134400	0.889137
MMP15	MEF2A	0.365100	0.365100	0.562312
MOBKL2C	MEF2A	0.094200	0.094200	0.773885
MRAS	MEF2A	0.355500	0.355500	0.737834
MTSS1	MEF2A	0.335600	0.335600	0.609952
MYLK	MEF2A	0.143200	0.143200	0.813547
NCOR1	MEF2A	0.130400	0.130400	0.547546
MEF2A	NDRG1	0.123400	0.123400	0.515397
NET1	MEF2A	0.121500	0.121500	0.906173
MEF2A	NOS3	0.111300	0.111300	0.550764
ORM1	MEF2A	0.219000	0.219000	0.637900
PIK3CB	MEF2A	0.073300	0.073300	0.646658
PLA2G4A	MEF2A	0.476400	0.476400	0.791142
PPP1R12B	MEF2A	0.440600	0.440600	0.636405
PRKX	MEF2A	0.318200	0.318200	0.532370
MEF2A	PTPLA	0.069200	0.069200	0.583815
MEF2A	PTPN12	0.076000	0.076000	0.936842
MEF2A	RORA	0.466600	0.466600	0.922203
RPS12	MEF2A	0.060500	0.060500	0.652893
MEF2A	SCARF2	0.269300	0.269300	0.847753
SLC25A32	MEF2A	0.068500	0.068500	0.814599
SLC29A1	MEF2A	0.520700	0.520700	0.590359
SMAD2	MEF2A	0.056300	0.056300	0.660746
SMO	MEF2A	0.108600	0.108600	0.979742
SNX22	MEF2A	0.138400	0.138400	0.597543
SOCS5	MEF2A	0.219800	0.219800	0.609645
MEF2A	SPRR1B	0.081000	0.081000	0.595062
SQLE	MEF2A	0.092500	0.092500	0.745946
ST3GAL6	MEF2A	0.254200	0.254200	0.605429
TAGLN2	MEF2A	0.066900	0.066900	0.666667
TK1	MEF2A	0.063100	0.063100	0.681458
TSPO	MEF2A	0.422400	0.422400	0.923532
VANGL1	MEF2A	0.136200	0.136200	0.788546
MEF2A	VEGFA	0.106800	0.106800	0.885768
MEF2A	VIM	0.068800	0.068800	0.713663
MEF2A	WBP4	0.166500	0.166500	0.753153
MEF2A	WNT7B	0.262900	0.262900	0.868011
MERTK	MEF2D	0.097200	0.097200	0.987654
MEF2D	MSN	0.072800	0.072800	0.888736
MEF2D	NEUROG3	0.114600	0.114600	0.964223
MEF2D	NFATC1	0.182400	0.182400	0.585526
NFIL3	MEF2D	0.298700	0.298700	0.947439
NFKB1	MEF2D	0.180800	0.180800	0.974004
NFKBIA	MEF2D	0.052000	0.052000	0.959615
MEF2D	NOS3	0.208600	0.208600	0.963567
MEF2D	NOTCH4	0.059200	0.059200	0.988176
MEF2D	NPC1	0.066200	0.066200	0.962236
MEF2D	NR3C1	0.075800	0.075800	0.996042
MEF2D	PDGFB	0.103800	0.103800	0.997110
MEF2D	PELO	0.058000	0.058000	0.955172
MEF2D	PFKFB3	0.075400	0.075400	0.986737
MEF2D	PKM2	0.058500	0.058500	0.998291
PNPLA3	MEF2D	0.315400	0.315400	0.925491
PPP1R15B	MEF2D	0.114400	0.114400	0.867133
MEF2D	PRKCE	0.075400	0.075400	0.993369
MEF2D	PRNP	0.305900	0.305900	0.654789
MEF2D	RAB5A	0.050400	0.050400	0.998016
MEF2D	RASD1	0.129200	0.129200	0.589009
MEF2D	RCBTB1	0.109400	0.109400	0.953382
MEF2D	RCOR1	0.071400	0.071400	0.985994
MEF2D	RGMB	0.096400	0.096400	0.989627
MEF2D	ROR1	0.084800	0.084800	0.975236
RPS6KA3	MEF2D	0.497200	0.497200	0.559131
RRP1	MEF2D	0.269100	0.269100	0.954664
MEF2D	SEPW1	0.079700	0.079700	0.992472
MEF2D	SHC2	0.068700	0.068700	0.978166
MEF2D	SMAD5	0.082500	0.082500	0.991515
MEF2D	SOCS2	0.116700	0.116700	0.977721
SOCS3	MEF2D	0.071900	0.071900	0.981919
MEF2D	SOD1	0.239900	0.239900	0.976240
SOD2	MEF2D	0.140100	0.140100	0.703783
MEF2D	SOX3	0.205400	0.205400	0.897274
MEF2D	SPRY4	0.104100	0.104100	0.902017
STK40	MEF2D	0.145000	0.145000	0.973793
SYNJ2	MEF2D	0.087300	0.087300	0.991982
MEF2D	TMEM88	0.104700	0.104700	0.675263
TNFAIP3	MEF2D	0.062300	0.062300	0.869984
TNFRSF10A	MEF2D	0.127000	0.127000	0.907874
MEF2D	UBE2D1	0.059900	0.059900	0.944908
UST	MEF2D	0.228600	0.228600	0.961942
MEF2D	VEGFA	0.169900	0.169900	0.978222
MEF2D	VEGFC	0.068200	0.068200	0.975073
MEF2D	VIM	0.076100	0.076100	1.000000
WWTR1	MEF2D	0.255400	0.255400	0.758418
MEF2D	YWHAG	0.099700	0.099700	1.000000
ZFP36	MEF2D	0.080600	0.080600	0.915633
ZNF215	MEF2D	0.137800	0.137800	1.000000
MEGF6	MGC45922	0.115900	0.115900	0.607420
MEGF6	MMP17	0.122500	0.122500	0.564082
MMP25	MEGF6	0.347600	0.347600	0.898159
MEGF6	MST1R	0.212900	0.212900	0.854392
MEGF6	MT3	0.089700	0.089700	0.767001
MEGF6	MYL7	0.053500	0.053500	0.942056
N4BP3	MEGF6	0.352100	0.352100	0.906561
NEUROG1	MEGF6	0.198700	0.198700	0.695018
MEGF6	NRIP3	0.135600	0.135600	0.744100
NRSN2	MEGF6	0.112500	0.112500	0.727111
MEGF6	PHOX2A	0.070100	0.070100	0.907275
MEGF6	PIP5K1C	0.094500	0.094500	0.671958
PKIB	MEGF6	0.182600	0.182600	0.553669
MEGF6	PKM2	0.084500	0.084500	0.816568
MEGF6	PLEK2	0.122000	0.122000	0.632787
PLK1	MEGF6	0.066800	0.066800	0.944611
MEGF6	PRKAB1	0.056300	0.056300	0.557726
MEGF6	PROCR	0.068000	0.068000	0.888235
MEGF6	PRSS2	0.113700	0.113700	0.928760
MEGF6	PRSS3	0.166800	0.166800	0.921463
RAB5C	MEGF6	0.091400	0.091400	0.599562
RGS20	MEGF6	0.067100	0.067100	0.503726
MEGF6	SCG5	0.106200	0.106200	0.818267
SGSH	MEGF6	0.056200	0.056200	0.629893
MEGF6	SIN3A	0.063400	0.063400	0.695584
SOX1	MEGF6	0.121100	0.121100	0.601982
MEGF6	SPR	0.115600	0.115600	0.762976
MEGF6	STC2	0.056400	0.056400	0.700355
MEGF6	STK16	0.161900	0.161900	0.665225
SYNGR4	MEGF6	0.062000	0.062000	0.677419
SYNJ2	MEGF6	0.301700	0.301700	0.997348
MEGF6	TIMP1	0.123300	0.123300	0.970803
TMEM175	MEGF6	0.087500	0.087500	0.733714
MEGF6	TPP1	0.326200	0.326200	0.927652
TRAF6	MEGF6	0.073400	0.073400	0.625341
MEGF6	TUBA4A	0.163000	0.163000	0.726994
MEGF6	TUBA8	0.136700	0.136700	0.610827
UCN2	MEGF6	0.247200	0.247200	0.813511
UTS2R	MEGF6	0.141300	0.141300	0.952583
VAV3	MEGF6	0.245700	0.245700	0.721612
MEGF6	WNT3	0.080500	0.080500	0.629814
ZNF554	MEGF6	0.367000	0.367000	0.647684
MERTK	MMP28	0.607200	0.607200	0.991930
MERTK	MT1F	0.055000	0.055000	0.998182
MERTK	MYC	0.076700	0.076700	0.989570
MERTK	NAV2	0.088100	0.088100	1.000000
MERTK	NFATC1	0.134200	0.134200	0.954545
MERTK	NFIL3	0.187600	0.187600	0.812367
NFKB1	MERTK	0.212500	0.212500	0.782588
MERTK	NFKB2	0.255400	0.255400	0.936570
MERTK	NFKBIA	0.214500	0.214500	0.535198
MERTK	NFKBIZ	0.128100	0.128100	0.814988
MERTK	NGFR	0.326600	0.326600	0.978261
MERTK	NNMT	0.404800	0.404800	0.992095
MERTK	NPC1	0.052100	0.052100	1.000000
MERTK	ODZ2	0.574200	0.574200	0.974051
MERTK	ORC6L	0.394300	0.394300	0.761603
MERTK	OVOL1	0.068000	0.068000	1.000000
MERTK	PHLDA1	0.278800	0.278800	0.791966
MERTK	PHLDA2	0.074600	0.074600	0.997319
MERTK	PLCG1	0.074500	0.074500	0.998658
MERTK	PNPLA3	0.389800	0.389800	0.930734
MERTK	PPP1R3B	0.472400	0.472400	0.627646
PPRC1	MERTK	0.358500	0.358500	0.650209
MERTK	PRKCE	0.059100	0.059100	1.000000
MERTK	PRKCH	0.088200	0.088200	1.000000
MERTK	PRNP	0.220800	0.220800	0.997283
MERTK	PRSS22	0.235700	0.235700	0.997030
PTK2B	MERTK	0.061900	0.061900	0.625202
MERTK	PYGB	0.302200	0.302200	0.999338
MERTK	RASD1	0.240100	0.240100	0.995002
MERTK	RASSF1	0.237400	0.237400	0.987363
MERTK	RHOT1	0.120000	0.120000	1.000000
MERTK	RHOV	0.071200	0.071200	1.000000
MERTK	RNF11	0.056300	0.056300	1.000000
MERTK	RNF111	0.119700	0.119700	0.991646
MERTK	RPS6KA3	0.058700	0.058700	0.991482
MERTK	RRP1	0.291200	0.291200	0.801511
MERTK	SERPINB1	0.060300	0.060300	1.000000
MERTK	SFN	0.253900	0.253900	0.999606
MERTK	SGK1	0.474600	0.474600	0.998736
MERTK	SGMS2	0.062200	0.062200	0.991961
MERTK	SH3TC1	0.057000	0.057000	1.000000
MERTK	SHB	0.095400	0.095400	0.977987
MERTK	SHC2	0.096000	0.096000	0.996875
MERTK	SLC25A25	0.074700	0.074700	0.832664
MERTK	SLC34A3	0.338300	0.338300	0.745197
MERTK	SMAD3	0.068600	0.068600	0.973761
MERTK	SOD2	0.053200	0.053200	0.966165
MERTK	SOS2	0.098000	0.098000	0.984694
MERTK	SOX17	0.114500	0.114500	0.775546
MERTK	SPRR1A	0.490900	0.490900	0.808515
MERTK	SPRR3	0.065200	0.065200	0.957055
MERTK	SPRY2	0.165400	0.165400	0.836155
MERTK	STAT5A	0.202900	0.202900	0.999507
MERTK	STK17A	0.070100	0.070100	0.980029
MERTK	STK40	0.259900	0.259900	0.734898
MERTK	SYNJ2	0.802200	0.802200	0.763775
MERTK	SYNPO	0.153600	0.153600	0.999349
MERTK	T	0.252800	0.252800	0.999604
MERTK	TFPI2	0.073600	0.073600	1.000000
MERTK	TGFA	0.230400	0.230400	0.990885
MERTK	TMCC3	0.073600	0.073600	0.998641
MERTK	TMEM88	0.090700	0.090700	0.930540
TNFAIP3	MERTK	0.273100	0.273100	0.775540
MERTK	TNFRSF10A	0.060700	0.060700	0.700165
MERTK	TNFRSF1A	0.180300	0.180300	0.998336
MERTK	TRAF1	0.159200	0.159200	0.984925
MERTK	UBE2D3	0.070500	0.070500	0.997163
MERTK	UST	0.362900	0.362900	0.839901
MERTK	VEGFC	0.072100	0.072100	0.987517
MERTK	VPS37B	0.475700	0.475700	0.950389
MERTK	WNT5B	0.068800	0.068800	0.997093
MERTK	WNT7A	0.103400	0.103400	0.997099
MERTK	WWTR1	0.155100	0.155100	0.967118
ZNF215	MERTK	0.561700	0.561700	0.704469
MERTK	ZNF224	0.176400	0.176400	0.992630
MERTK	ZNF575	0.098000	0.098000	0.998980
MESDC1	MKNK1	0.066700	0.066700	0.932534
MMP10	MESDC1	0.112400	0.112400	0.970641
MESDC1	MMP3	0.225900	0.225900	0.816290
MESDC1	MPHOSPH6	0.083500	0.083500	0.760479
MSN	MESDC1	0.176100	0.176100	0.989779
MYO1E	MESDC1	0.198100	0.198100	0.981827
NFKB1	MESDC1	0.132100	0.132100	1.000000
PDGFB	MESDC1	0.211800	0.211800	0.945231
MESDC1	PDIA3	0.056900	0.056900	0.978910
PI3	MESDC1	0.155100	0.155100	0.772405
MESDC1	PKIG	0.210300	0.210300	0.552068
MESDC1	PLAU	0.059400	0.059400	0.887205
MESDC1	PLCD3	0.050900	0.050900	0.701375
PPP1R15B	MESDC1	0.138100	0.138100	0.998552
PRNP	MESDC1	0.188300	0.188300	0.998407
PRPF4B	MESDC1	0.061700	0.061700	0.789303
PTGS2	MESDC1	0.236200	0.236200	0.997883
PTPRE	MESDC1	0.070400	0.070400	0.998580
MESDC1	RAB22A	0.166700	0.166700	0.901020
RHOG	MESDC1	0.329000	0.329000	0.962310
RPS6KA3	MESDC1	0.063100	0.063100	0.998415
RRAS	MESDC1	0.051100	0.051100	0.510763
MESDC1	SH3GL1	0.097700	0.097700	0.677584
MESDC1	SLC7A5	0.153400	0.153400	0.935463
SMAD3	MESDC1	0.053900	0.053900	0.998145
SMTN	MESDC1	0.090200	0.090200	0.991131
SOCS5	MESDC1	0.061000	0.061000	0.849180
SOD2	MESDC1	0.133200	0.133200	0.998498
SPRR2C	MESDC1	0.059100	0.059100	0.631134
STK40	MESDC1	0.068400	0.068400	1.000000
SYNJ2	MESDC1	0.134000	0.134000	1.000000
MESDC1	TGFB2	0.082600	0.082600	0.969734
TK2	MESDC1	0.145400	0.145400	0.858322
TNFRSF10A	MESDC1	0.116700	0.116700	0.999143
TNFRSF1A	MESDC1	0.062000	0.062000	0.614516
TRAF1	MESDC1	0.084300	0.084300	0.960854
WNT6	MESDC1	0.087200	0.087200	1.000000
YRDC	MESDC1	0.174500	0.174500	0.543840
MYC	MEX3B	0.149200	0.149200	0.901475
MEX3B	NBL1	0.191200	0.191200	0.712343
NFIB	MEX3B	0.133100	0.133100	0.726521
NMNAT1	MEX3B	0.157000	0.157000	0.501911
MEX3B	PARP10	0.063600	0.063600	0.542453
MEX3B	PCSK9	0.078500	0.078500	0.839490
PIK3CB	MEX3B	0.098000	0.098000	0.778571
MEX3B	PPIF	0.089400	0.089400	0.560403
MEX3B	PRKACA	0.133800	0.133800	0.947683
PRPF4B	MEX3B	0.424400	0.424400	0.823751
RAB5B	MEX3B	0.072400	0.072400	0.740331
MEX3B	RB1	0.246500	0.246500	0.518458
RHOT1	MEX3B	0.068500	0.068500	0.877372
SET	MEX3B	0.263900	0.263900	0.602501
SMAD2	MEX3B	0.130800	0.130800	0.794343
MEX3B	SOX18	0.096000	0.096000	0.809375
SOX9	MEX3B	0.078200	0.078200	0.846547
STAM2	MEX3B	0.063700	0.063700	0.945055
STAT2	MEX3B	0.351600	0.351600	0.817122
STK4	MEX3B	0.125100	0.125100	0.919265
MEX3B	STYK1	0.054200	0.054200	0.942804
TCF7L1	MEX3B	0.164000	0.164000	0.865244
MEX3B	TFF1	0.120600	0.120600	0.637645
THEM5	MEX3B	0.179800	0.179800	0.996663
MEX3B	TUBB2C	0.440200	0.440200	0.776920
UBE2D3	MEX3B	0.080100	0.080100	0.968789
MYO1E	MEX3D	0.092000	0.092000	0.994565
NAPRT1	MEX3D	0.084200	0.084200	0.964371
PIK3CB	MEX3D	0.083400	0.083400	0.880096
PLCG1	MEX3D	0.128300	0.128300	0.994544
PRPF4B	MEX3D	0.083200	0.083200	0.956731
PYGL	MEX3D	0.071300	0.071300	0.883590
MEX3D	RNF5	0.064700	0.064700	0.952087
RRAS2	MEX3D	0.169600	0.169600	0.982311
MEX3D	SAA4	0.298100	0.298100	0.519289
SEPW1	MEX3D	0.106200	0.106200	0.842750
SF3A2	MEX3D	0.130900	0.130900	0.792972
SHB	MEX3D	0.157800	0.157800	0.993663
SHC2	MEX3D	0.076200	0.076200	0.971129
SOD2	MEX3D	0.233700	0.233700	0.997005
SPRR2G	MEX3D	0.063000	0.063000	0.998413
STAT2	MEX3D	0.126500	0.126500	0.936759
STX1A	MEX3D	0.058400	0.058400	0.652397
SYK	MEX3D	0.337400	0.337400	0.995851
THEM5	MEX3D	0.071300	0.071300	1.000000
TNF	MEX3D	0.062800	0.062800	0.996815
TNFRSF10A	MEX3D	0.237300	0.237300	0.997893
MEX3D	TRAF2	0.092900	0.092900	0.665231
TSPAN3	MEX3D	0.068400	0.068400	0.605263
MEX3D	TUBB2C	0.213300	0.213300	0.652602
UBE2D3	MEX3D	0.110600	0.110600	0.986438
WWTR1	MEX3D	0.202400	0.202400	0.997530
YWHAB	MEX3D	0.073300	0.073300	0.743520
YWHAH	MEX3D	0.271800	0.271800	0.647535
MLX	MGC45922	0.065500	0.065500	0.996947
MVK	MGC45922	0.126100	0.126100	0.881047
NDOR1	MGC45922	0.168500	0.168500	0.994065
MGC45922	NOTCH2	0.063900	0.063900	0.960876
MGC45922	NRSN2	0.051100	0.051100	0.547945
PFDN1	MGC45922	0.096500	0.096500	0.818653
PNO1	MGC45922	0.060400	0.060400	0.922185
PRSS36	MGC45922	0.239800	0.239800	0.979566
RAB5C	MGC45922	0.236300	0.236300	0.501904
MGC45922	RPS6KA4	0.066000	0.066000	0.678788
SLC26A1	MGC45922	0.341400	0.341400	0.968658
SLC34A3	MGC45922	0.206100	0.206100	0.995148
SMOX	MGC45922	0.060200	0.060200	0.990033
SMURF1	MGC45922	0.098700	0.098700	0.785208
SPSB4	MGC45922	0.059800	0.059800	0.844482
SRC	MGC45922	0.096800	0.096800	0.924587
MGC45922	STK16	0.512400	0.512400	0.719555
SULT4A1	MGC45922	0.084400	0.084400	0.896919
TRAF6	MGC45922	0.058800	0.058800	0.909864
MGC45922	WBP4	0.148100	0.148100	0.884537
MGC45922	ZBED3	0.110100	0.110100	0.643960
ZNF554	MGC45922	0.070400	0.070400	0.690341
MGC45922	ZNF750	0.063000	0.063000	0.898413
MIA3	MST1R	0.387800	0.387800	0.618876
MTSS1	MIA3	0.050100	0.050100	0.900200
MYCN	MIA3	0.319600	0.319600	0.698686
MIA3	NEDD4	0.171300	0.171300	0.695271
MIA3	NFIA	0.108200	0.108200	0.534196
MIA3	NKD2	0.200800	0.200800	0.618526
ORM1	MIA3	0.128600	0.128600	0.585537
OSBPL8	MIA3	0.071600	0.071600	0.622905
MIA3	PDIA4	0.104000	0.104000	0.812500
MIA3	PIK3R3	0.096200	0.096200	0.765073
MIA3	PKM2	0.120200	0.120200	0.819468
PLCB4	MIA3	0.175900	0.175900	0.944855
PNPLA3	MIA3	0.082500	0.082500	0.987879
MIA3	PPIF	0.444700	0.444700	0.841466
PPP1R3D	MIA3	0.311100	0.311100	0.923497
MIA3	RHOF	0.126600	0.126600	0.524487
RPS6KA2	MIA3	0.059400	0.059400	0.558923
RXRA	MIA3	0.150700	0.150700	0.958859
SALL2	MIA3	0.189400	0.189400	0.805174
SLC16A6	MIA3	0.056900	0.056900	0.680141
MIA3	SLC5A1	0.363000	0.363000	0.723140
MIA3	SMAD1	0.105200	0.105200	0.865970
MIA3	SOCS6	0.175800	0.175800	0.710466
SOX2	MIA3	0.054700	0.054700	0.718464
SPDEF	MIA3	0.423600	0.423600	0.921624
MIA3	SQLE	0.113200	0.113200	0.518551
MIA3	ST3GAL1	0.062900	0.062900	0.756757
TAF1A	MIA3	0.363900	0.363900	0.564441
MIA3	TMEM45B	0.409900	0.409900	0.705782
TMPRSS11D	MIA3	0.066500	0.066500	0.691729
MIA3	TNRC18	0.092600	0.092600	0.695464
TRERF1	MIA3	0.246600	0.246600	0.536902
MIA3	UGDH	0.415400	0.415400	0.695234
VAC14	MIA3	0.080800	0.080800	0.769802
VCP	MIA3	0.077100	0.077100	0.552529
ZNF467	MIA3	0.471000	0.471000	0.790870
ZNF503	MIA3	0.505800	0.505800	0.624753
MLPH	MKI67IP	0.238600	0.238600	0.717100
