Parent	Child	BS.Prob	edgeScore	BS.Direction
RB1	STK17A	0.139300	0.139300	0.989950
RB1	TMEM87B	0.180800	0.180800	0.925332
RB1	TYRO3	0.053400	0.053400	0.992509
UBQLN1	RB1	0.088200	0.088200	0.538549
RB1	YWHAB	0.051000	0.051000	0.947059
RB1	ZNF579	0.055500	0.055500	0.976577
RHBDL1	RBKS	0.122700	0.122700	0.726976
RBKS	SP5	0.083300	0.083300	0.914766
RBKS	SPR	0.097800	0.097800	0.759714
STK17B	RBKS	0.056500	0.056500	0.720354
TEX10	RBKS	0.084700	0.084700	0.942149
TSPO	RBKS	0.052000	0.052000	0.911538
RBKS	UGDH	0.112800	0.112800	0.885638
VAC14	RBKS	0.093600	0.093600	0.790598
RBL2	SLC25A25	0.091100	0.091100	0.857300
SOS2	RBL2	0.145600	0.145600	0.977335
RBL2	SPATA2L	0.082300	0.082300	0.906440
STAM2	RBL2	0.105000	0.105000	0.967619
STK16	RBL2	0.072500	0.072500	0.993103
RBL2	TRAF2	0.081300	0.081300	0.771218
UBB	RBL2	0.647700	0.647700	0.802378
RBL2	VAV2	0.146200	0.146200	0.907661
VEGFB	RBL2	0.127000	0.127000	0.874016
RBL2	ZBED3	0.490500	0.490500	0.798369
RBM7	RPL35A	0.105400	0.105400	0.680266
RPS12	RBM7	0.107800	0.107800	0.511132
RPS28	RBM7	0.086900	0.086900	0.647871
RBM7	RPS6KA3	0.143100	0.143100	0.921733
RBM7	SGMS2	0.114100	0.114100	0.957932
RBM7	SH3GLB1	0.176200	0.176200	0.914302
RBM7	SLC20A1	0.143300	0.143300	0.745987
SMARCC2	RBM7	0.647900	0.647900	0.671400
SPPL2B	RBM7	0.092800	0.092800	0.956897
SPR	RBM7	0.104700	0.104700	0.502388
RBM7	SPRR1A	0.058600	0.058600	0.976109
RBM7	SPRR2E	0.052800	0.052800	0.982955
RBM7	TCF7L1	0.230600	0.230600	0.588899
RBM7	UBE2J1	0.080400	0.080400	0.937811
RBM7	VTCN1	0.057300	0.057300	0.895288
WWTR1	RBM7	0.087900	0.087900	0.587031
ZFP36L1	RBM7	0.609500	0.609500	0.600820
RHOQ	RBP1	0.137800	0.137800	0.826560
RBP1	RND3	0.094900	0.094900	0.571128
RORA	RBP1	0.079800	0.079800	0.992481
SDCBP2	RBP1	0.830200	0.830200	0.697061
SERPINB5	RBP1	0.223400	0.223400	0.939570
RBP1	SLC29A1	0.054400	0.054400	0.843750
SRC	RBP1	0.430800	0.430800	0.882312
TGFA	RBP1	0.054400	0.054400	0.805147
RBP1	TM4SF1	0.665900	0.665900	0.714672
TPM4	RBP1	0.096500	0.096500	0.737824
RBP1	UST	0.098500	0.098500	0.618274
VTCN1	RBP1	0.052700	0.052700	0.992410
ZNF467	RBP1	0.080800	0.080800	0.933168
RDX	RCAN1	0.240600	0.240600	0.637573
RCAN1	RHOV	0.088600	0.088600	0.863431
RCAN1	RNF111	0.062400	0.062400	0.868590
RCAN1	ROCK1	0.067500	0.067500	0.957037
RRAS2	RCAN1	0.053900	0.053900	0.903525
TAGLN2	RCAN1	0.082800	0.082800	0.983092
TSC22D1	RCAN1	0.209500	0.209500	0.939379
RCAN1	VPS28	0.099400	0.099400	0.986922
WNT3	RCAN1	0.093300	0.093300	0.565916
RCAN1	WWTR1	0.949800	0.949800	0.524953
ROBO3	RCBTB1	0.121500	0.121500	0.788477
RPA4	RCBTB1	0.252500	0.252500	0.575050
SH3KBP1	RCBTB1	0.183400	0.183400	0.973828
SLMO2	RCBTB1	0.063300	0.063300	0.974724
SMTN	RCBTB1	0.079800	0.079800	0.664160
RCBTB1	UBE2D2	0.126300	0.126300	0.688836
WBP4	RCBTB1	0.575100	0.575100	0.518866
RCBTB1	ZNF215	0.079200	0.079200	0.867424
RCOR1	RPS6KA5	0.187800	0.187800	0.662939
SOX3	RCOR1	0.073300	0.073300	0.541610
SPPL2B	RCOR1	0.087000	0.087000	0.974713
SPRR1B	RCOR1	0.105900	0.105900	0.918791
SPSB4	RCOR1	0.241900	0.241900	0.855726
SYNGR4	RCOR1	0.315900	0.315900	0.860715
RCOR1	SYNPO	0.092600	0.092600	0.996760
RCOR1	THRB	0.134200	0.134200	0.998510
UTP18	RCOR1	0.080700	0.080700	0.987608
ZSCAN10	RCOR1	0.166800	0.166800	0.914868
RCOR2	RHOA	0.079100	0.079100	0.840708
RCOR2	SEPW1	0.117500	0.117500	0.955745
RCOR2	SLC5A1	0.312800	0.312800	0.608056
SLC7A5	RCOR2	0.109700	0.109700	0.588879
SMO	RCOR2	0.068800	0.068800	0.857558
RCOR2	SMOX	0.055500	0.055500	0.877477
STC2	RCOR2	0.366600	0.366600	0.579378
RCOR2	TCEAL1	0.797200	0.797200	0.570748
TCF7L1	RCOR2	0.055000	0.055000	0.883636
RCOR2	UBE2N	0.066700	0.066700	0.940030
RCOR2	WNT4	0.282400	0.282400	0.769122
RDH16	RPS6KA2	0.068600	0.068600	0.983965
RYK	RDH16	0.103500	0.103500	0.631884
RDH16	S100P	0.289900	0.289900	0.795447
SOD1	RDH16	0.057100	0.057100	0.625219
SPAG5	RDH16	0.065200	0.065200	1.000000
STAT1	RDH16	0.063300	0.063300	0.884676
RDH16	SULF2	0.074600	0.074600	0.962466
SULT1A2	RDH16	0.090400	0.090400	0.605088
RDH16	TCOF1	0.086700	0.086700	0.795848
RDH16	TM4SF1	0.078000	0.078000	0.979487
TRERF1	RDH16	0.179900	0.179900	0.625903
RDH16	TRIM32	0.087700	0.087700	0.685291
TXNIP	RDH16	0.117300	0.117300	0.612958
UBE2C	RDH16	0.167800	0.167800	0.997616
UBE2E3	RDH16	0.108600	0.108600	0.872928
VTCN1	RDH16	0.219900	0.219900	0.557526
WASF2	RDH16	0.087800	0.087800	0.698178
ZNF503	RDH16	0.555500	0.555500	0.964356
RND3	RDX	0.200900	0.200900	0.533101
RDX	ROCK2	0.075400	0.075400	0.720159
RRAS2	RDX	0.564300	0.564300	0.728690
RDX	SH3GLB2	0.817000	0.817000	0.563647
SLC25A37	RDX	0.052600	0.052600	0.984791
RDX	SLC45A3	0.139200	0.139200	0.942529
RDX	SOX3	0.460800	0.460800	0.907986
SPDEF	RDX	0.086400	0.086400	0.940972
SPR	RDX	0.388400	0.388400	0.584964
RDX	SPRR3	0.278100	0.278100	0.990651
SPRY2	RDX	0.077900	0.077900	0.793325
RDX	STAT6	0.067900	0.067900	0.960236
RDX	STEAP1	0.072100	0.072100	0.844660
RDX	TNFRSF10A	0.054500	0.054500	0.972477
UBE2E3	RDX	0.235900	0.235900	0.742688
RDX	VTCN1	0.089700	0.089700	0.848384
RDX	WNT4	0.417600	0.417600	0.772031
RDX	ZFPM1	0.108600	0.108600	0.939227
RECK	RPS6KA2	0.066200	0.066200	0.986405
SCARF2	RECK	0.052800	0.052800	0.515152
RECK	SOX17	0.061800	0.061800	0.948220
RECK	SOX18	0.172800	0.172800	0.969329
TCF4	RECK	0.751200	0.751200	0.714590
THY1	RECK	0.101700	0.101700	0.882006
TPM2	RECK	0.261100	0.261100	0.906549
RECK	TWIST1	0.151400	0.151400	0.947160
RECK	VEGFC	0.167000	0.167000	0.940719
VIM	RECK	0.228800	0.228800	0.604895
RPL26	RELL2	0.152900	0.152900	0.872466
RELL2	SH3TC1	0.054000	0.054000	0.918519
RELL2	SIGLEC15	0.103600	0.103600	0.752896
RELL2	SOCS2	0.095900	0.095900	0.876955
SOD1	RELL2	0.066000	0.066000	0.618182
SPAG5	RELL2	0.164900	0.164900	0.997574
SQLE	RELL2	0.108900	0.108900	0.921947
STAT1	RELL2	0.270300	0.270300	0.953015
RELL2	STX1A	0.395700	0.395700	0.593126
RELL2	SULT4A1	0.086400	0.086400	0.803241
TK1	RELL2	0.096100	0.096100	0.878252
RELL2	TNFRSF10A	0.050200	0.050200	0.990040
TUBA1B	RELL2	0.188700	0.188700	0.696873
UBE2C	RELL2	0.078400	0.078400	0.998724
RHOF	RFFL	0.338300	0.338300	0.882353
RHOT1	RFFL	0.150700	0.150700	0.820173
SEMA5B	RFFL	0.051300	0.051300	0.929825
SOD3	RFFL	0.057100	0.057100	0.746060
STAT3	RFFL	0.592700	0.592700	0.700354
RGMB	SOCS3	0.074400	0.074400	0.875000
SPDEF	RGMB	0.110700	0.110700	0.910569
SYN1	RGMB	0.051200	0.051200	0.880859
RGMB	TARSL2	0.122400	0.122400	0.819444
TIMP2	RGMB	0.306700	0.306700	0.702641
TPM3	RGMB	0.050800	0.050800	0.964567
RGMB	WDR36	0.410600	0.410600	0.679493
YWHAE	RGMB	0.053000	0.053000	0.652830
RNASE7	RGS20	0.336900	0.336900	0.631938
RGS20	RNF5	0.064700	0.064700	1.000000
RGS20	SERPINB2	0.091300	0.091300	0.637459
SGMS2	RGS20	0.081600	0.081600	0.741422
RGS20	SLC25A32	0.142800	0.142800	0.916667
RGS20	SLC34A3	0.066900	0.066900	1.000000
SOD2	RGS20	0.072100	0.072100	0.941748
RGS20	SPRR1A	0.146400	0.146400	0.911885
SPRR1B	RGS20	0.136900	0.136900	0.597516
RGS20	SPRR2G	0.087400	0.087400	0.958810
SPSB4	RGS20	0.057100	0.057100	0.637478
RGS20	TMPRSS11D	0.221800	0.221800	0.910280
RGS20	TUBA8	0.094900	0.094900	0.955743
RGS20	UBE2D1	0.066300	0.066300	1.000000
RGS20	VEGFA	0.155400	0.155400	0.996782
WNT6	RGS20	0.088300	0.088300	0.616082
RHOT2	RHBDL1	0.926400	0.926400	0.654577
SMARCC2	RHBDL1	0.325100	0.325100	0.909259
SULT1A4	RHBDL1	0.088000	0.088000	0.578409
RHBDL1	TFPI2	0.062000	0.062000	0.996774
RHBDL1	VEGFB	0.133200	0.133200	0.849850
RHBDL1	ZNF205	0.260600	0.260600	0.768227
SDCBP2	RHOA	0.071000	0.071000	0.867606
RHOA	SEPW1	0.066600	0.066600	0.710210
SMAD5	RHOA	0.078500	0.078500	0.703185
RHOA	SOD1	0.094200	0.094200	0.572187
STK40	RHOA	0.114400	0.114400	0.524476
RHOA	STX12	0.225000	0.225000	0.511111
SUFU	RHOA	0.065400	0.065400	0.633028
UBE2N	RHOA	0.093900	0.093900	0.879659
ZFP36L1	RHOA	0.278000	0.278000	0.935612
RHOB	S100A2	0.056700	0.056700	0.989418
RHOB	SAA4	0.179000	0.179000	0.937989
RHOB	SERPINB5	0.065100	0.065100	0.915515
RHOB	SFN	0.055500	0.055500	0.998198
SMO	RHOB	0.067600	0.067600	0.664201
RHOB	SMOX	0.226700	0.226700	0.983238
SOD2	RHOB	0.076100	0.076100	0.856767
RHOB	SOX8	0.261900	0.261900	0.856434
RHOB	SP3	0.143000	0.143000	0.991608
SPDEF	RHOB	0.445300	0.445300	0.597350
RHOB	ST3GAL6	0.157300	0.157300	0.760331
RHOB	TCF7L1	0.071200	0.071200	0.995787
RHOB	TEX10	0.226000	0.226000	0.568584
RHOB	TMEM158	0.150600	0.150600	0.815405
RHOB	TRERF1	0.360800	0.360800	0.990576
UPP1	RHOB	0.185200	0.185200	0.764579
RHOB	VAV3	0.084600	0.084600	0.871158
RHOB	WNT6	0.166000	0.166000	0.596386
RHOB	WWTR1	0.229800	0.229800	0.953438
RHOB	ZNF467	0.058400	0.058400	0.869863
RHOC	RHOV	0.090200	0.090200	0.956763
SEH1L	RHOC	0.063600	0.063600	0.924528
RHOC	SH3GL1	0.059600	0.059600	0.632550
SYNGR4	RHOC	0.101900	0.101900	0.976447
VAV3	RHOC	0.401900	0.401900	0.817368
RHOC	WNT5A	0.147900	0.147900	0.838404
RHOF	SEMA5B	0.074400	0.074400	0.529570
SH3GL1	RHOF	0.064000	0.064000	0.521875
SOD1	RHOF	0.084900	0.084900	0.568905
SOX2	RHOF	0.063200	0.063200	0.520570
STAT4	RHOF	0.310100	0.310100	0.993228
RHOF	SYNGR4	0.123100	0.123100	0.649066
TK1	RHOF	0.076500	0.076500	0.879739
RHOF	TK2	0.099800	0.099800	0.860721
RHOF	TYRO3	0.062300	0.062300	0.979133
UBD	RHOF	0.093400	0.093400	0.953961
VAV1	RHOF	0.083500	0.083500	0.988024
ZBED2	RHOF	0.117000	0.117000	0.959829
RHOG	RHOT1	0.069600	0.069600	0.959770
RHOG	RPS6KA1	0.195200	0.195200	0.992316
RPS6KA4	RHOG	0.411200	0.411200	0.626216
RHOG	SFN	0.321700	0.321700	0.995648
RHOG	STAT5A	0.058000	0.058000	0.953448
RHOG	SYNJ2	0.312000	0.312000	0.967308
RHOG	TNF	0.228600	0.228600	0.785652
RHOG	TPP1	0.907300	0.907300	0.873691
RHOQ	RND3	0.161500	0.161500	0.839009
RHOQ	ROCK1	0.105200	0.105200	0.959125
RHOQ	SMURF1	0.114400	0.114400	0.773601
RHOQ	SOD3	0.089300	0.089300	0.637178
RHOQ	SPRY2	0.062100	0.062100	0.616747
RHOQ	TMC7	0.131800	0.131800	0.943096
RHOQ	TPM4	0.092700	0.092700	0.836030
UBE2E3	RHOQ	0.394900	0.394900	0.526462
VIM	RHOQ	0.716400	0.716400	0.973479
RHOQ	YWHAQ	0.302400	0.302400	0.543320
RHOT1	RNF138	0.175700	0.175700	0.849744
RHOT1	RPL23A	0.149600	0.149600	0.647727
SEH1L	RHOT1	0.060200	0.060200	0.985050
SHFM1	RHOT1	0.276800	0.276800	0.829118
SLC6A14	RHOT1	0.123300	0.123300	0.966748
SMAD1	RHOT1	0.071000	0.071000	0.938028
RHOT1	SMOX	0.090100	0.090100	0.807991
SPSB4	RHOT1	0.093100	0.093100	0.848550
SRC	RHOT1	0.293400	0.293400	0.735855
STAM2	RHOT1	0.114100	0.114100	0.992112
RHOT1	STAT3	0.084800	0.084800	0.821934
STC2	RHOT1	0.051100	0.051100	0.876712
RHOT1	THRA	0.079400	0.079400	0.730479
TUBA1C	RHOT1	0.091200	0.091200	0.989035
VPS37B	RHOT1	0.054000	0.054000	0.701852
RHOT2	SCARB1	0.073100	0.073100	0.879617
SH3GLB2	RHOT2	0.755300	0.755300	0.697206
RHOT2	SLC20A1	0.055500	0.055500	0.938739
SMARCC2	RHOT2	0.052600	0.052600	0.990494
SPDEF	RHOT2	0.059900	0.059900	0.981636
RHOT2	SULT1A4	0.474400	0.474400	0.798272
TRAF2	RHOT2	0.114300	0.114300	0.717410
UBQLN1	RHOT2	0.162300	0.162300	0.978435
RHOT2	ZNF205	0.998800	0.998800	0.584702
RHOV	ROCK2	0.056600	0.056600	0.588339
SHB	RHOV	0.073900	0.073900	0.748309
SOX2	RHOV	0.082300	0.082300	0.795869
STK16	RHOV	0.063200	0.063200	0.995253
TSC22D1	RHOV	0.098800	0.098800	0.981781
TSPO	RHOV	0.060200	0.060200	0.965116
RNASE4	SERPINB1	0.081000	0.081000	0.704938
RNASE4	SET	0.078000	0.078000	0.976923
SPAG5	RNASE4	0.112700	0.112700	0.987578
STK4	RNASE4	0.076600	0.076600	0.878590
TCEAL1	RNASE4	0.332400	0.332400	0.820096
TK1	RNASE4	0.271100	0.271100	0.784950
TUBA1B	RNASE4	0.076900	0.076900	0.923277
TUBA1C	RNASE4	0.318600	0.318600	0.884181
TUBB2C	RNASE4	0.150400	0.150400	0.845080
TUBB8	RNASE4	0.095000	0.095000	0.508421
RNASE4	TXNIP	0.083100	0.083100	0.968712
YWHAQ	RNASE4	0.098000	0.098000	0.760204
ZBED2	RNASE4	0.073400	0.073400	0.896458
RNASE7	ROR1	0.405000	0.405000	0.810864
S100A2	RNASE7	0.127900	0.127900	0.594214
SEMA5B	RNASE7	0.412200	0.412200	0.774867
RNASE7	SERPINB2	0.134400	0.134400	0.715030
RNASE7	SOX8	0.105000	0.105000	0.940952
RNASE7	SPRR1B	0.843000	0.843000	0.865836
RNASE7	SPRR2E	0.215600	0.215600	0.967996
RNASE7	SPSB4	0.056500	0.056500	0.546903
RNASE7	SULT4A1	0.115800	0.115800	0.986183
RNASE7	TFF1	0.066300	0.066300	0.992459
RNASE7	TMEM39B	0.051600	0.051600	0.891473
RNASE7	TMPRSS11D	0.119200	0.119200	0.937919
RNASE7	TUBA8	0.254600	0.254600	0.598979
RNASE7	UCN2	0.184100	0.184100	0.796850
RNASE7	WNT5B	0.188500	0.188500	0.919363
RNASE7	WNT6	0.125000	0.125000	0.799200
RPS6KA3	RND3	0.152900	0.152900	0.533028
SGK1	RND3	0.069300	0.069300	0.920635
SLC6A14	RND3	0.070700	0.070700	0.980198
SPDEF	RND3	0.121300	0.121300	0.957955
SPRY2	RND3	0.510600	0.510600	0.722483
ST3GAL2	RND3	0.087100	0.087100	0.987371
SULT1A4	RND3	0.431500	0.431500	0.570104
VIM	RND3	0.062900	0.062900	0.996820
WNT3	RND3	0.353700	0.353700	0.762228
RNF11	RRP9	0.163900	0.163900	0.948139
RNF11	SIGLEC15	0.182700	0.182700	0.950192
STAM2	RNF11	0.548800	0.548800	0.934220
SULT1A1	RNF11	0.054100	0.054100	0.593346
RNF11	THRA	0.162100	0.162100	0.801974
RNF11	TMEM87B	0.203400	0.203400	0.598328
RNF11	TSC22D1	0.247000	0.247000	0.506883
RNF11	UBE2D4	0.337900	0.337900	0.932820
RNF11	VANGL1	0.124600	0.124600	0.893258
RNF11	VPS28	0.082000	0.082000	0.958537
RNF111	SMAD3	0.110300	0.110300	0.762466
SOX8	RNF111	0.063100	0.063100	0.985737
SYN1	RNF111	0.113000	0.113000	0.999115
TAF9	RNF111	0.065600	0.065600	0.995427
TAGLN2	RNF111	0.252200	0.252200	0.994449
RNF111	TARSL2	0.113900	0.113900	0.884109
UBQLN2	RNF111	0.072000	0.072000	0.625000
WBP4	RNF111	0.088200	0.088200	0.806122
YWHAE	RNF111	0.068300	0.068300	0.653001
SHC1	RNF138	0.068700	0.068700	1.000000
SPSB4	RNF138	0.095600	0.095600	0.832636
RNF138	SULF2	0.076400	0.076400	0.782723
THBS1	RNF138	0.070800	0.070800	0.841808
TMEM175	RNF138	0.068500	0.068500	0.845255
TUBB8	RNF138	0.152100	0.152100	0.998685
UBE2D3	RNF138	0.080500	0.080500	0.959006
UBE2N	RNF138	0.197600	0.197600	0.960526
SLC34A3	RNF5	0.172900	0.172900	0.600925
THEM5	RNF5	0.238300	0.238300	1.000000
UBE2D1	RNF5	0.185100	0.185100	0.505673
ROR1	ROBO3	0.070900	0.070900	0.991537
SGK1	ROBO3	0.081000	0.081000	0.833333
ROBO3	SLC25A37	0.300200	0.300200	0.541306
ROBO3	SLMO2	0.433800	0.433800	0.659059
SOX8	ROBO3	0.163400	0.163400	0.864749
ROBO3	SPINK1	0.275100	0.275100	0.937841
ST3GAL6	ROBO3	0.501900	0.501900	0.563857
STK16	ROBO3	0.085000	0.085000	0.971765
ROBO3	STK17A	0.146300	0.146300	0.937799
ROBO3	TYRO3	0.135400	0.135400	0.997046
UTP18	ROBO3	0.097900	0.097900	0.602656
VIM	ROBO3	0.095900	0.095900	0.971846
ROBO3	ZNF503	0.068600	0.068600	0.911079
RPA4	ROCK1	0.067400	0.067400	0.545994
SHC1	ROCK1	0.053700	0.053700	1.000000
SP3	ROCK1	0.324800	0.324800	0.636084
STK16	ROCK1	0.071200	0.071200	0.985955
TAF9	ROCK1	0.109700	0.109700	0.824066
ROCK1	TFPI2	0.250500	0.250500	0.903792
UBB	ROCK1	0.093700	0.093700	0.923159
VAV2	ROCK1	0.109200	0.109200	0.795788
YWHAB	ROCK1	0.065800	0.065800	0.731003
ROCK2	RXRB	0.057300	0.057300	0.980803
SH3GLB2	ROCK2	0.104600	0.104600	0.952199
SLC16A6	ROCK2	0.113600	0.113600	0.966549
T	ROCK2	0.114900	0.114900	0.876414
UBE2D3	ROCK2	0.068400	0.068400	0.994152
UBE2E3	ROCK2	0.062700	0.062700	0.964912
WWTR1	ROCK2	0.117100	0.117100	0.954740
YWHAG	ROCK2	0.063200	0.063200	0.943038
ZFP36L1	ROCK2	0.117400	0.117400	0.626065
ROR1	RPA4	0.091900	0.091900	0.955386
SMO	ROR1	0.101000	0.101000	0.848515
ROR1	TMEM39B	0.156200	0.156200	0.830986
ROR1	TNFRSF1A	0.069000	0.069000	0.562319
TPM2	ROR1	0.369100	0.369100	0.995665
ROR1	WASF2	0.140400	0.140400	0.853276
ROR1	WNT5B	0.246900	0.246900	0.749696
SOX1	ROR2	0.139900	0.139900	0.846319
STAT3	ROR2	0.083400	0.083400	0.502398
ROR2	STAT5A	0.091200	0.091200	0.960526
THY1	ROR2	0.073300	0.073300	0.998636
ROR2	TMC7	0.081000	0.081000	0.939506
ROR2	TRAF6	0.050000	0.050000	0.858000
ROR2	VEGFA	0.118200	0.118200	0.544839
YWHAQ	ROR2	0.073100	0.073100	0.890561
ZNF365	ROR2	0.116900	0.116900	0.527802
RORA	RRP15	0.057700	0.057700	0.908146
RXRG	RORA	0.129900	0.129900	0.569669
RORA	SDCBP2	0.177800	0.177800	0.704724
SOD2	RORA	0.498000	0.498000	0.974900
SOS2	RORA	0.523100	0.523100	0.977825
SULT1A1	RORA	0.121900	0.121900	0.571780
RORA	THRA	0.073700	0.073700	0.899593
TNF	RORA	0.061100	0.061100	0.548282
TUBA1C	RORA	0.108000	0.108000	0.951852
RORA	VPS37B	0.075800	0.075800	0.758575
RPA4	SEMA5B	0.053100	0.053100	0.585687
RPA4	STK11	0.059800	0.059800	0.782609
STK16	RPA4	0.321400	0.321400	0.954885
TAF9	RPA4	0.057100	0.057100	0.912434
TCF4	RPA4	0.178300	0.178300	0.988783
TMEM158	RPA4	0.343300	0.343300	0.993009
TSG101	RPA4	0.059600	0.059600	1.000000
RPA4	UBE2D2	0.105800	0.105800	0.756144
YRDC	RPA4	0.162700	0.162700	0.684696
SH2D2A	RPIA	0.403500	0.403500	0.805204
RPIA	SLC16A6	0.126600	0.126600	0.668246
SMO	RPIA	0.140200	0.140200	0.986448
STK4	RPIA	0.080300	0.080300	0.820672
TCF7L1	RPIA	0.056200	0.056200	0.983986
TMEM175	RPIA	0.053500	0.053500	0.504673
RPIA	TMEM45B	0.070800	0.070800	0.833333
RPL23A	RPS6KA2	0.078200	0.078200	0.861893
RXRG	RPL23A	0.050400	0.050400	0.946429
SEH1L	RPL23A	0.094800	0.094800	0.848101
SPAG5	RPL23A	0.691200	0.691200	0.888310
TPM3	RPL23A	0.107500	0.107500	0.981395
RPL23A	UBE2D2	0.083200	0.083200	0.802885
RPL35A	RPL26	0.869700	0.869700	0.519719
RPL26	RPS12	0.487000	0.487000	0.585010
RPL26	RPS14	0.680800	0.680800	0.764689
S100P	RPL26	0.076900	0.076900	0.522757
SOS1	RPL26	0.072000	0.072000	0.715278
SPDEF	RPL26	0.132100	0.132100	0.926571
RPL26	SPRR3	0.185500	0.185500	0.675472
SRC	RPL26	0.143500	0.143500	0.879443
TPM1	RPL26	0.094900	0.094900	0.988409
TSPAN3	RPL26	0.067300	0.067300	0.787519
TUBA1C	RPL26	0.094600	0.094600	0.972516
YWHAE	RPL26	0.057200	0.057200	0.872378
RPL29	RPL26L1	0.102500	0.102500	0.524878
RPS28	RPL26L1	0.059000	0.059000	0.905085
SEH1L	RPL26L1	0.114400	0.114400	0.923077
RPL26L1	SF3A2	0.058200	0.058200	0.955326
SHFM1	RPL26L1	0.583000	0.583000	0.619554
RPL26L1	STK40	0.288000	0.288000	0.761806
SYNGR4	RPL26L1	0.059800	0.059800	0.688963
TAF9	RPL26L1	0.763200	0.763200	0.638234
UBB	RPL26L1	0.360700	0.360700	0.917660
UTP18	RPL26L1	0.150700	0.150700	0.619774
RPL26L1	VTCN1	0.093700	0.093700	0.733191
RPL26L1	ZNF575	0.074100	0.074100	0.935223
RPL29	RPL36	0.906200	0.906200	0.669720
SEH1L	RPL29	0.123800	0.123800	0.539580
RPL29	SHFM1	0.156800	0.156800	0.637755
RPL29	TARS	0.119600	0.119600	0.541806
TIMP2	RPL29	0.090900	0.090900	0.958196
RPL29	TSPO	0.102700	0.102700	0.711782
TUBA1A	RPL29	0.383600	0.383600	0.787539
TUBB8	RPL29	0.097900	0.097900	0.552605
RPL29	UCN2	0.056100	0.056100	0.941176
RPL29	VCP	0.052800	0.052800	0.956439
RPL29	YWHAB	0.095400	0.095400	0.656184
YWHAG	RPL29	0.069700	0.069700	0.819225
RPL35A	RPS12	0.440700	0.440700	0.624007
RPL35A	RPS14	0.094800	0.094800	0.577004
RPS28	RPL35A	0.228400	0.228400	0.714098
RYK	RPL35A	0.113000	0.113000	0.825664
SET	RPL35A	0.053800	0.053800	0.786245
RPL35A	SPATA2L	0.058100	0.058100	0.506024
RPL35A	VAV2	0.061600	0.061600	0.553571
RPL35A	ZBED3	0.053000	0.053000	0.922642
ZFPM1	RPL35A	0.175100	0.175100	0.734437
SALL2	RPL36	0.063000	0.063000	0.536508
RPL36	SH3GL1	0.167800	0.167800	0.712753
RPL36	SLC20A1	0.077100	0.077100	0.793774
SLC7A5	RPL36	0.084100	0.084100	0.996433
TARS	RPL36	0.338400	0.338400	0.608156
RPL36	TMEM45B	0.098800	0.098800	0.819838
RPS12	RPS28	0.180800	0.180800	0.525442
RPS12	RPS6KB1	0.116800	0.116800	0.641267
SH3GLB2	RPS12	0.069000	0.069000	0.856522
SMARCC2	RPS12	0.107400	0.107400	0.927374
SOD2	RPS12	0.233900	0.233900	0.988457
RPS12	SOX3	0.098900	0.098900	0.749242
RPS12	STEAP1	0.067400	0.067400	0.900593
RPS12	TAF1A	0.077300	0.077300	0.968952
RPS12	TFPI2	0.094600	0.094600	0.974630
RPS12	TNC	0.159900	0.159900	0.737336
TUBB2C	RPS12	0.094400	0.094400	0.796610
RPS12	UBE2J1	0.151500	0.151500	0.676568
RPS12	YWHAH	0.156800	0.156800	0.645408
RPS12	ZBED3	0.059500	0.059500	0.996639
RPS12	ZFPM1	0.398200	0.398200	0.672024
SMAD5	RPS14	0.062700	0.062700	0.934609
SPAG5	RPS14	0.078900	0.078900	0.993663
RPS14	SPRR3	0.056800	0.056800	0.899648
SRC	RPS14	0.131000	0.131000	0.823664
STX12	RPS14	0.063900	0.063900	0.544601
SUMF1	RPS14	0.089400	0.089400	0.992170
RPS14	TRAF6	0.060500	0.060500	0.677686
RPS14	WDR36	0.171300	0.171300	0.622300
RPS28	RPS16	0.206500	0.206500	0.800969
ST3GAL2	RPS16	0.055000	0.055000	0.930909
TRIM32	RPS16	0.115100	0.115100	0.708080
RPS28	RPS6KA1	0.082500	0.082500	0.758788
RPS28	RPS6KA3	0.141600	0.141600	0.886299
RPS28	SH3GL1	0.058000	0.058000	0.984483
STAM2	RPS28	0.340000	0.340000	0.977941
TMEM39B	RPS28	0.217500	0.217500	0.778851
TMEM87B	RPS28	0.111200	0.111200	0.552158
RPS28	TUBA4A	0.240000	0.240000	0.978750
RPS28	UBE2I	0.124200	0.124200	0.555556
RPS28	UTP18	0.210400	0.210400	0.876901
YWHAZ	RPS28	0.189300	0.189300	0.936080
RPS28	ZBED3	0.092300	0.092300	0.917660
RPS6KA3	RPS6KA1	0.050800	0.050800	0.812992
SFN	RPS6KA1	0.105600	0.105600	0.563447
SQLE	RPS6KA1	0.056400	0.056400	0.992908
STK11	RPS6KA1	0.051000	0.051000	0.511765
TMEM39B	RPS6KA1	0.544000	0.544000	0.755699
RPS6KA1	TUBA4A	0.305500	0.305500	0.528969
TWIST1	RPS6KA1	0.395300	0.395300	0.713382
TYK2	RPS6KA1	0.272800	0.272800	0.660191
WASF2	RPS6KA1	0.079300	0.079300	0.911728
S100A2	RPS6KA2	0.082600	0.082600	0.795400
TIMP1	RPS6KA2	0.107200	0.107200	0.998134
UBB	RPS6KA2	0.064200	0.064200	0.985981
RPS6KA3	SLC29A1	0.085900	0.085900	0.863795
STAM2	RPS6KA3	0.116800	0.116800	0.987158
RPS6KA3	STK40	0.131500	0.131500	0.905703
RPS6KA3	THRB	0.060600	0.060600	0.561056
